url,type_boit,type_carburant,kilometrage,marke,model,puissance,price,has_abs,has_airbags,has_bluetooth_audio,has_rear_camera,has_ac,has_esp,has_alloy_wheels,has_speed_limiter,has_trip_computer,has_parking_sensor,has_cruise_control,has_leather_seats,has_gps,has_sunroof,has_remote_locking,has_power_windows
https://www.avito.ma/fr/bele_vue/voitures_d'occasion/Volkswagen_Tiguan_Diesel_Manuelle_2017_à_Meknès_50014421.htm,Manuelle,Diesel,200 000 - 249 999,Volkswagen,Tiguan,8 CV,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/maarif/voitures_d'occasion/Audi_SQ5_Sportback_Diesel_2022_53839059.htm,Automatique,Diesel,10 000 - 14 999,Audi,Q5,12 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/mesnana/voitures_d'occasion/Audi_80_Diesel_Manuelle_1981_à_Tanger_54047173.htm,Manuelle,Diesel,20 000 - 24 999,Audi,80,8 CV,28 000 DH,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/tiguan_2012_dedouane_54048676.htm,Manuelle,Diesel,300 000 - 349 999,Volkswagen,Tiguan,8 CV,160 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/el_majd/voitures_d'occasion/Opel_Mokka_Diesel_Manuelle_2022_à_Tanger_54044763.htm,Manuelle,Diesel,40 000 - 44 999,Opel,Mokka,6 CV,190 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/bni_ansar/voitures_d'occasion/Toyota_Landcruiser__54048182.htm,Manuelle,Diesel,300 000 - 349 999,Toyota,Land Cruiser,10 CV,50 000 DH,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1
https://www.avito.ma/fr/afaq/voitures_d'occasion/range_rover_evoque_54048845.htm,Automatique,Diesel,160 000 - 169 999,Land Rover,Range Rover,10 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/route_ain_chkaf/voitures_d'occasion/Volvo_S40_2012_53899439.htm,Manuelle,Diesel,75 000 - 79 999,Volvo,S40,6 CV,93 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/maarif/voitures_d'occasion/DEFENDER_Special_Edition_CARPATHIAN_Vehicule_Neuf__53227845.htm,Automatique,Essence,0 - 4 999,Land Rover,Defender,23 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/aouama_gharbia/voitures_d'occasion/dacia_sandero_2022_toute_option_54044826.htm,Manuelle,Diesel,60 000 - 64 999,Dacia,Sandero,6 CV,145 000 DH,0,1,1,1,1,0,0,1,1,0,1,1,0,0,1,1
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Citroën_berlingo__54046256.htm,Manuelle,Diesel,60 000 - 64 999,Citroen,Berlingo,6 CV,,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_haroun/voitures_d'occasion/Mercedes_Benz_230_Diesel_Manuelle_2006_à_Fès_54043293.htm,Manuelle,Diesel,0 - 4 999,Mercedes-Benz,230,5 CV,55 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_saada/voitures_d'occasion/Tiguan_2017_auto_54042536.htm,Automatique,Diesel,110 000 - 119 999,Volkswagen,Tiguan,8 CV,338 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/oued_fès/voitures_d'occasion/Dacia_Logan_Diesel_Manuelle_2018_à_Fès_54041330.htm,Manuelle,Diesel,100 000 - 109 999,Dacia,Logan,6 CV,110 000 DH,1,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1
https://www.avito.ma/fr/hamria/voitures_d'occasion/Hyundai_i_30_54042533.htm,Manuelle,Diesel,160 000 - 169 999,Hyundai,i30,6 CV,123 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Volkswagen_Touareg_Diesel_Automatique_2015_52066854.htm,Automatique,Diesel,200 000 - 249 999,Volkswagen,Touareg,12 CV,142 000 DH,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/hay_riad/voitures_d'occasion/Renault_Essence_Automatique_1985_à_Rabat_54038596.htm,Automatique,Essence,45 000 - 49 999,Renault,Spider,7 CV,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/route_ain_chkaf/voitures_d'occasion/BMW_Série_1_Coupé_Essence_Manuelle_2009_à_Fès_54036045.htm,Manuelle,Essence,15 000 - 19 999,BMW,Série 1,11 CV,,1,0,1,1,1,1,1,1,1,1,1,1,0,0,1,1
https://www.avito.ma/fr/californie/voitures_d'occasion/vendre_range_rover_vogue_v6__53864157.htm,Automatique,Diesel,120 000 - 129 999,Land Rover,Range Rover Vogue,12 CV,420 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
https://www.avito.ma/fr/laattaouia/voitures_d'occasion/مرسيدس_207مليحة__54033360.htm,Manuelle,Diesel,450 000 - 499 999,Mercedes-Benz,207D,10 CV,70 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hay_al_amal/voitures_d'occasion/Renault_Clio_Diesel_Automatique_2017_à_El_Jadida_54033135.htm,Automatique,Diesel,200 000 - 249 999,Renault,Clio,6 CV,114 000 DH,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/bab_ghmat/voitures_d'occasion/Fiat_Uno_Essence_Manuelle_1998_à_Marrakech_54028623.htm,Manuelle,Essence,30 000 - 34 999,Fiat,Uno,6 CV,15 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bournazil/voitures_d'occasion/ba9a_jdida_54029196.htm,Manuelle,Diesel,35 000 - 39 999,Citroen,C3,5 CV,145 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/bab_fès/voitures_d'occasion/سطروين_برلينغو__54027468.htm,Manuelle,Diesel,35 000 - 39 999,Citroen,Berlingo,7 CV,49 000 DH,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/azrou/voitures_d'occasion/TOUARG_R5__54028246.htm,Automatique,Diesel,250 000 - 299 999,Volkswagen,Touareg,10 CV,120 000 DH,1,1,1,0,1,1,1,1,1,0,1,1,0,0,1,1
https://www.avito.ma/fr/ain_sebaa/voitures_d'occasion/Volkswagen_Jetta_Diesel_Manuelle_2020_à_Casablanca_54026210.htm,Manuelle,Diesel,60 000 - 64 999,Volkswagen,Jetta,8 CV,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/ouled_tayeb/voitures_d'occasion/Fiat_Palio_Diesel_Manuelle_2003_à_Fès_54026029.htm,Manuelle,Diesel,5 000 - 9 999,Fiat,Palio,7 CV,38 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_moumen/voitures_d'occasion/Volkswagen_CC_Diesel_Automatique_2015_à_Casablanca_54024583.htm,Automatique,Diesel,180 000 - 189 999,Volkswagen,Passat CC,8 CV,160 000 DH,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0
https://www.avito.ma/fr/béni_mellal/voitures_d'occasion/Citroen_C4_Diesel_Automatique_2008_à_Béni_Mellal_54025481.htm,Automatique,Diesel,350 000 - 399 999,Citroen,C4,6 CV,65 000 DH,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,1
https://www.avito.ma/fr/ain_sebaa/voitures_d'occasion/Toyota_Corolla_2016_54019973.htm,Manuelle,Diesel,160 000 - 169 999,Toyota,Corolla,6 CV,128 000 DH,1,1,1,1,1,1,1,0,0,1,0,0,0,0,1,1
https://www.avito.ma/fr/assaka/voitures_d'occasion/Fiat_Palio_54023100.htm,Manuelle,Essence,30 000 - 34 999,Fiat,Palio,6 CV,33 000 DH,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/sidi_bernoussi/voitures_d'occasion/Peugeot_boxer_54016660.htm,Manuelle,Diesel,250 000 - 299 999,Peugeot,Boxer,9 CV,90 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hassan/voitures_d'occasion/Volkswagen_CC_Diesel_Manuelle_2015_à_Rabat_54020152.htm,Manuelle,Diesel,190 000 - 199 999,Volkswagen,Passat CC,8 CV,160 000 DH,1,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1
https://www.avito.ma/fr/ain_sebaa/voitures_d'occasion/BMW_Série_5_Diesel_Automatique_2011_à_Casablanca_53863404.htm,Automatique,Diesel,170 000 - 179 999,BMW,Série 5,12 CV,,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
https://www.avito.ma/fr/haut_founty/voitures_d'occasion/Volkswagen_Passat_B6_54019178.htm,Manuelle,Diesel,200 000 - 249 999,Volkswagen,Passat,8 CV,105 000 DH,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1
https://www.avito.ma/fr/al_fida/voitures_d'occasion/Dacia_dokker_modèle_12_2018_bon_état__54015626.htm,Manuelle,Diesel,100 000 - 109 999,Dacia,Dokker,6 CV,,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/guelmim/voitures_d'occasion/Renault_Kangoo__54013851.htm,Manuelle,Diesel,400 000 - 449 999,Renault,Kangoo,6 CV,62 000 DH,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/berrechid/voitures_d'occasion/Passat_cc_full_option__54003645.htm,Manuelle,Diesel,20 000 - 24 999,Volkswagen,Passat CC,8 CV,120 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/berrechid/voitures_d'occasion/Megan2_model_2002__54009972.htm,Manuelle,Diesel,30 000 - 34 999,Renault,Megane,7 CV,51 000 DH,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/ain_sebaa/voitures_d'occasion/Volkswagen_Tiguan_Diesel_Automatique_2019_53734082.htm,Automatique,Diesel,160 000 - 169 999,Volkswagen,Tiguan,8 CV,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/najd/voitures_d'occasion/mercedes_classe_c_180_bluetec__53995043.htm,Manuelle,Diesel,180 000 - 189 999,Mercedes-Benz,Classe CLA,6 CV,195 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/fiat_punto__54007099.htm,Manuelle,Essence,5 000 - 9 999,Fiat,Punto,7 CV,50 000 DH,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/saada/voitures_d'occasion/Peugeot_208_Essence_Manuelle_2018_à_El_Jadida_54013514.htm,Manuelle,Essence,130 000 - 139 999,Peugeot,208,5 CV,86 000 DH,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1
https://www.avito.ma/fr/béni_mellal/voitures_d'occasion/Fiat_Punto_Diesel_Manuelle_1999_à_Béni_Mellal_54007829.htm,Manuelle,Diesel,350 000 - 399 999,Fiat,Punto,7 CV,38 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/Land_Rover_Discovery_Diesel_Automatique_2000_54005417.htm,Automatique,Diesel,30 000 - 34 999,Land Rover,Discovery,8 CV,100 000 DH,1,1,0,0,1,0,1,1,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/agdal/voitures_d'occasion/Pick_up_Mazda_54012829.htm,Manuelle,Diesel,200 000 - 249 999,Mazda,B 2500,,65 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/voitures_d'occasion/Bentley_Bentayga_V8_S_Full_Carbon_Vehicule_Neuf__53490151.htm,Automatique,Essence,0 - 4 999,Bentley,Bentayga,23 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_taoujdate/voitures_d'occasion/Hyundai_Tucson_Diesel_Manuelle_2010_53991869.htm,Manuelle,Diesel,130 000 - 139 999,Hyundai,Tucson,8 CV,90 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/voitures_d'occasion/Mercedes_Benz_CLA_220d_PACK_AMG_Véhicule_Neuf__53839383.htm,Automatique,Diesel,0 - 4 999,Mercedes-Benz,Classe CLA,8 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sala_el_jadida/voitures_d'occasion/Peugeot_308_Diesel_Manuelle_2019_à_Salé_53991140.htm,Manuelle,Diesel,70 000 - 74 999,Peugeot,308,6 CV,165 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hamria/voitures_d'occasion/honda_accord_53990421.htm,Manuelle,Essence,55 000 - 59 999,Honda,Accord,11 CV,14 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/voitures_d'occasion/طويوطا_كورولا_53985870.htm,Manuelle,Essence,0 - 4 999,Toyota,Corolla,7 CV,37 000 DH,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0
https://www.avito.ma/fr/le_centre_ville/voitures_d'occasion/404_état_neuf__53990907.htm,Manuelle,Essence,0 - 4 999,Peugeot,404,9 CV,120 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/centre/voitures_d'occasion/Dacia_Dokker_Diesel_Manuelle_2014_à_Kénitra_53987042.htm,Manuelle,Diesel,180 000 - 189 999,Dacia,Dokker,8 CV,,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/2_mars/voitures_d'occasion/Peugeot_301__53983040.htm,Manuelle,Diesel,190 000 - 199 999,Peugeot,301,6 CV,93 000 DH,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1
https://www.avito.ma/fr/bir_rami/voitures_d'occasion/BMW_Série_5_sport_line_53986398.htm,Automatique,Diesel,170 000 - 179 999,BMW,Série 5,8 CV,308 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_bouzekri/voitures_d'occasion/volkswagen_53979644.htm,Manuelle,Diesel,300 000 - 349 999,Volkswagen,Golf 4,8 CV,62 000 DH,1,1,1,0,1,0,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/aarab_sebbah_ziz/voitures_d'occasion/ford_galaxy_diwana_2006_53990221.htm,Manuelle,Diesel,0 - 4 999,Ford,Galaxy,8 CV,,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/hay_hassani/voitures_d'occasion/Hyundai_i_30_Diesel_Manuelle_2013_à_Casablanca_53982564.htm,Manuelle,Diesel,200 000 - 249 999,Hyundai,i30,6 CV,115 000 DH,1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/yacoub_el_mansour/voitures_d'occasion/Chery_QQ_53973014.htm,Manuelle,Essence,130 000 - 139 999,Chery,QQ,5 CV,30 000 DH,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/route_de_safi/voitures_d'occasion/Citroen_C4_Diesel_Manuelle_2020_à_Marrakech_53942209.htm,Manuelle,Diesel,85 000 - 89 999,Citroen,C4,6 CV,160 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1
https://www.avito.ma/fr/industriel_nord/voitures_d'occasion/touareg_Pullman__53978265.htm,Automatique,Diesel,190 000 - 199 999,Volkswagen,Touareg,12 CV,145 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
https://www.avito.ma/fr/bourgogne/voitures_d'occasion/Nissan_Qashqai_Essence_Automatique_2023_53935265.htm,Automatique,Essence,10 000 - 14 999,Nissan,Qashqai,8 CV,280 000 DH,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/californie/voitures_d'occasion/OPEL_INSIGNIA__53971917.htm,Automatique,Diesel,200 000 - 249 999,Opel,Insignia,8 CV,,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/ain_sebaa/voitures_d'occasion/Ford_Focus_Diesel_Manuelle_2014_à_Casablanca_53973033.htm,Manuelle,Diesel,150 000 - 159 999,Ford,Focus,6 CV,108 000 DH,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,1
https://www.avito.ma/fr/zouagha/voitures_d'occasion/OPEL_ASTRA_BERLINE_2019_53970793.htm,Manuelle,Diesel,40 000 - 44 999,Opel,Astra,7 CV,158 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,1
https://www.avito.ma/fr/biranzarane/voitures_d'occasion/handay_santafe_53971776.htm,Manuelle,Diesel,190 000 - 199 999,Hyundai,Santa Fe,8 CV,63 000 DH,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/gauthier/voitures_d'occasion/Jeep_Willys_1965_à_Casablanca_52890152.htm,Manuelle,Diesel,55 000 - 59 999,Jeep,CJ5,7 CV,180 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
https://www.avito.ma/fr/marjane_2/voitures_d'occasion/Mini_Contry_Man_53970582.htm,Manuelle,Diesel,180 000 - 189 999,Mini,CountryMan,6 CV,150 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/mont_fleuri/voitures_d'occasion/Ford_Focus_Diesel_Manuelle_2013_53969941.htm,Manuelle,Diesel,300 000 - 349 999,Ford,Focus,6 CV,110 000 DH,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/maarif/voitures_d'occasion/Volvo_S90_Diesel_Automatique_2018_à_Casablanca_53969806.htm,Automatique,Diesel,120 000 - 129 999,Volvo,S90,8 CV,275 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/agdal/voitures_d'occasion/Mercedes_Benz_Classe_GLE_Diesel_Automatique_2024_53725314.htm,Automatique,Diesel,0 - 4 999,Mercedes-Benz,Classe GLE,8 CV,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/hay_el_fath/voitures_d'occasion/فياط_اونو_للبيع_53957518.htm,Manuelle,Diesel,75 000 - 79 999,Fiat,Uno,5 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
https://www.avito.ma/fr/agdal/voitures_de_location/Location_de_voiture_Econo_Car_46171479.htm,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/ain_taoujdate/voitures_d'occasion/Mercedes_Benz_220_Diesel_Automatique_2003_53962512.htm,Automatique,Diesel,300 000 - 349 999,Mercedes-Benz,220,9 CV,70 000 DH,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,1
https://www.avito.ma/fr/maarif/voitures_d'occasion/Volvo_S90_Diesel_Automatique_2018_à_Casablanca_53969806.htm,Automatique,Diesel,120 000 - 129 999,Volvo,S90,8 CV,275 000 DH,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
https://www.avito.ma/fr/chenguite/voitures_d'occasion/peugeot_teppe_53958322.htm,Manuelle,Diesel,200 000 - 249 999,Peugeot,Tepee,6 CV,103 000 DH,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1
https://www.avito.ma/fr/dar_bouazza/voitures_d'occasion/Volkswagen_Touareg_Diesel_Automatique_2009_53963418.htm,Automatique,Diesel,200 000 - 249 999,Volkswagen,Touareg,12 CV,75 000 DH,1,1,1,0,1,1,1,1,0,1,1,1,0,1,1,1
https://www.avito.ma/fr/alaouiyine/voitures_d'occasion/Xsara_Picasso_familiale__53953497.htm,Manuelle,Diesel,5 000 - 9 999,Citroen,Xsara,8 CV,37 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/VOLKSWAGEN_GOLF_8_R_320_cv__53957797.htm,Automatique,Essence,30 000 - 34 999,Volkswagen,Golf 8,,420 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/dar_dbibagh/voitures_d'occasion/Renault_4_model_88_53962579.htm,Manuelle,Essence,200 000 - 249 999,Renault,R4,6 CV,36 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/figuig/voitures_d'occasion/Hyundai_i_30__53953046.htm,Manuelle,Diesel,200 000 - 249 999,Hyundai,i30,6 CV,85 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/hamria/voitures_d'occasion/Suzuki_Maruti_Essence_Manuelle_2007_à_Meknès_53947628.htm,Manuelle,Essence,75 000 - 79 999,Suzuki,Maruti,6 CV,32 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/berrechid/voitures_d'occasion/voiture_d_occasion__53947444.htm,Automatique,Diesel,250 000 - 299 999,Volkswagen,Golf 5,8 CV,85 000 DH,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/said_hajji/voitures_d'occasion/citroen__53949641.htm,Manuelle,Diesel,0 - 4 999,Citroen,C1,6 CV,,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
https://www.avito.ma/fr/anfa/voitures_d'occasion/Ford_Focus_Diesel_Automatique_2023_à_Casablanca_53943339.htm,Automatique,Diesel,20 000 - 24 999,Ford,Focus,6 CV,245 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/andalous/voitures_d'occasion/hyundai_Accent_2021_automatique__53944630.htm,Automatique,Diesel,70 000 - 74 999,Hyundai,Accent,6 CV,167 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/errachidia/voitures_d'occasion/Touareg_53948297.htm,Automatique,Diesel,250 000 - 299 999,Volkswagen,Touareg,10 CV,105 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/souissi/voitures_d'occasion/Hyundai_Tucson_Diesel_Manuelle_2017_à_Rabat_53942040.htm,Manuelle,Diesel,190 000 - 199 999,Hyundai,Tucson,7 CV,180 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/sidi_bernoussi/voitures_d'occasion/Fiat_Panda_Essence_Manuelle_2018_à_Casablanca_53946398.htm,Manuelle,Essence,60 000 - 64 999,Fiat,Panda,6 CV,,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1
https://www.avito.ma/fr/aharrarine/voitures_d'occasion/Voiture_a_vendre_53945684.htm,Manuelle,Diesel,20 000 - 24 999,Mercedes-Benz,Sprinter,4 CV,635 262 561 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/maarif/voitures_d'occasion/Audi_Q5_Sportback_Diesel_S_Line_2023_53938749.htm,Automatique,Diesel,5 000 - 9 999,Audi,Q5,8 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/centre_ville/voitures_d'occasion/VW_53930312.htm,Manuelle,Diesel,15 000 - 19 999,Volkswagen,Polo,6 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/essalam/voitures_d'occasion/Peugeot_206_53938810.htm,Manuelle,Essence,150 000 - 159 999,Peugeot,206,8 CV,42 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/al_mouahidine/voitures_d'occasion/Picanto_a_vendre__53929407.htm,Manuelle,Essence,100 000 - 109 999,Kia,Picanto,6 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/autre_secteur/voitures_d'occasion/Renault_R4_Essence_Manuelle_1992_à_Agadir_53934915.htm,Manuelle,Essence,200 000 - 249 999,Renault,R4,6 CV,50 000 DH,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/av_abdelkrim_el_khattabi/voitures_d'occasion/Tiguan_R_line_2_0_tdi_full_option_53927354.htm,Automatique,Diesel,45 000 - 49 999,Volkswagen,Tiguan,7 CV,,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/agadir/voitures_d'occasion/Fiat_Doblo_Diesel_Manuelle_2012_à_Agadir_53931464.htm,Manuelle,Diesel,250 000 - 299 999,Fiat,Doblo,5 CV,80 000 DH,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1
https://www.avito.ma/fr/amizmiz/voitures_d'occasion/Toyota_Hilux_Diesel_Manuelle_2009_à_Amizmiz_53921535.htm,Manuelle,Diesel,400 000 - 449 999,Toyota,Hilux,10 CV,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/riad_oulad_mtaa/voitures_d'occasion/Alfa_Romeo_Giulietta_Diesel_Automatique_2016_53932470.htm,Automatique,Diesel,130 000 - 139 999,Alfa Romeo,Giulietta,8 CV,120 000 DH,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1
https://www.avito.ma/fr/maarif/voitures_d'occasion/Bmw_318_diesel__manuelle_2010_a_casa_53922004.htm,Manuelle,Diesel,190 000 - 199 999,BMW,Série 3,8 CV,128 000 DH,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
https://www.avito.ma/fr/aïn_chock/voitures_d'occasion/Kia_Sportage_Diesel_Manuelle_2020_à_Casablanca_53923048.htm,Manuelle,Diesel,55 000 - 59 999,Kia,Sportage,6 CV,190 000 DH,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1
https://www.avito.ma/fr/jnane_zitoune/voitures_d'occasion/بكوب_شنوية_مليحة__53925650.htm,Manuelle,Diesel,5 000 - 9 999,Isuzu,D-Max,10 CV,60 000 DH,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
https://www.avito.ma/fr/ain_atig/voitures_d'occasion/Renault_19_53921009.htm,Manuelle,Diesel,100 000 - 109 999,Renault,R19,7 CV,37 000 DH,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
https://www.avito.ma/fr/marjane_2/voitures_d'occasion/voiture_bon_etat_53920004.htm,Manuelle,Diesel,130 000 - 139 999,Peugeot,2008,6 CV,100 000 DH,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,1
https://www.avito.ma/fr/sidi_maarouf/voitures_d'occasion/Land_Rover_Range_Rover_Diesel_Automatique_2017_53917829.htm,Automatique,Diesel,10 000 - 14 999,Land Rover,Range Rover,8 CV,235 000 DH,0,1,1,1,0,0,1,0,1,1,1,1,0,0,0,1
https://www.avito.ma/fr/gauthier/voitures_d'occasion/DS_DS_7_Crossback_Diesel_Automatique_2020_53914612.htm,Automatique,Diesel,100 000 - 109 999,DS,ds7,8 CV,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
